"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message","year"
212425,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2014-06-01,16.51,NA,"2014"
176518,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2008-12-01,26.93,NA,"2008"
336517,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2015-01-01,20.83,NA,"2015"
176511,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",103,"Fordham - Bronx Pk",NA,2008-12-01,24.82,NA,"2008"
176595,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",103,"Fordham - Bronx Pk",NA,2010-12-01,22.61,NA,"2010"
643332,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",105,"Crotona -Tremont",NA,2018-12-01,22.62,NA,"2018"
176597,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",105,"Crotona -Tremont",NA,2010-12-01,25.57,NA,"2010"
176513,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",105,"Crotona -Tremont",NA,2008-12-01,28.07,NA,"2008"
212420,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",105,"Crotona -Tremont",NA,2014-06-01,17.79,NA,"2014"
178529,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",105,"Crotona -Tremont",NA,2011-12-01,10.22,NA,"2011"
333959,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",103,"Fordham - Bronx Pk",NA,2015-06-01,9.73,NA,"2015"
649670,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",103,"Fordham - Bronx Pk",NA,2019-06-01,7.77,NA,"2019"
669825,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",105,"Crotona -Tremont",NA,2019-12-01,7.37,NA,"2019"
649676,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",105,"Crotona -Tremont",NA,2019-06-01,8.27,NA,"2019"
178445,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",105,"Crotona -Tremont",NA,2009-12-01,10.99,NA,"2009"
177311,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",105,"Crotona -Tremont",NA,2012-12-01,12.08,NA,"2012"
177946,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2013-06-01,10.32,NA,"2013"
177904,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2012-06-01,10.41,NA,"2012"
410764,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",203,"Bedford Stuyvesant - Crown Heights",NA,2015-12-31,7.94,NA,"2015"
177897,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",103,"Fordham - Bronx Pk",NA,2012-06-01,10.35,NA,"2012"
742164,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",101,"Kingsbridge - Riverdale",NA,2021-01-01,6.57,NA,"2021"
130397,640,"Boiler Emissions- Total SO2 Emissions","Number per km2","number","UHF42",101,"Kingsbridge - Riverdale",2013,2013-01-01,17.6,NA,"2013"
176005,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale",NA,2012-06-01,14.76,NA,"2012"
602702,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale",NA,2018-01-01,15.77,NA,"2018"
176611,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights",NA,2010-12-01,25.56,NA,"2010"
176527,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",301,"Washington Heights",NA,2008-12-01,28.5,NA,"2008"
605927,365,"Fine particles (PM 2.5)","Mean","mcg/m3","CD",112,"Washington Heights and Inwood (CD12)",NA,2018-01-01,7.32,NA,"2018"
742162,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",101,"Kingsbridge - Riverdale",NA,2020-12-01,6.37,NA,"2020"
740894,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale",NA,2021-06-01,10.78,NA,"2021"
336511,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",201,"Greenpoint",NA,2015-01-01,21.69,NA,"2015"
176600,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",201,"Greenpoint",NA,2010-12-01,25.84,NA,"2010"
176516,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",201,"Greenpoint",NA,2008-12-01,26.95,NA,"2008"
176509,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale",NA,2008-12-01,23.2,NA,"2008"
212416,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale",NA,2014-06-01,13.55,NA,"2014"
336490,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale",NA,2015-01-01,17.82,NA,"2015"
667057,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF42",101,"Kingsbridge - Riverdale",NA,2020-01-01,15.9,NA,"2020"
549383,386,"Ozone (O3)","Mean","ppb","UHF34",211,"Williamsburg - Bushwick",NA,2017-06-01,29.33,NA,"2017"
605286,386,"Ozone (O3)","Mean","ppb","UHF34",211,"Williamsburg - Bushwick",NA,2018-06-01,29.64,NA,"2018"
649664,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",101,"Kingsbridge - Riverdale",NA,2019-06-01,7.78,NA,"2019"
669837,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",101,"Kingsbridge - Riverdale",NA,2019-12-01,6.37,NA,"2019"
177895,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",101,"Kingsbridge - Riverdale",NA,2012-06-01,10.15,NA,"2012"
177937,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",101,"Kingsbridge - Riverdale",NA,2013-06-01,10.01,NA,"2013"
410737,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",101,"Kingsbridge - Riverdale",NA,2015-12-31,7.5,NA,"2015"
178490,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",201,"Greenpoint",NA,2010-12-01,11.51,NA,"2010"
212812,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",301,"Washington Heights",NA,2014-06-01,8.88,NA,"2014"
171605,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",209,"Bensonhurst - Bay Ridge",NA,2009-12-01,26.54,NA,"2009"
211768,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",209,"Bensonhurst - Bay Ridge",NA,2013-12-01,19.1,NA,"2013"
549922,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",209,"Bensonhurst - Bay Ridge",NA,2017-06-01,12.75,NA,"2017"
670923,386,"Ozone (O3)","Mean","ppb","UHF34",211,"Williamsburg - Bushwick",NA,2020-06-01,29.38,NA,"2020"
669817,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",201,"Greenpoint",NA,2020-01-01,7.04,NA,"2020"
649686,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",201,"Greenpoint",NA,2018-12-01,9.24,NA,"2018"
178406,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",201,"Greenpoint",NA,2008-12-01,11.93,NA,"2008"
212801,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",201,"Greenpoint",NA,2014-06-01,10.37,NA,"2014"
179573,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",1,"Bronx",NA,2010-06-01,12.12,NA,"2010"
179659,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",2,"Brooklyn",NA,2011-12-01,9.02,NA,"2011"
179658,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",1,"Bronx",NA,2011-12-01,9.54,NA,"2011"
669852,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",1,"Bronx",NA,2019-12-01,7.02,NA,"2019"
179513,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",1,"Bronx",NA,2012-12-01,11.16,NA,"2012"
669849,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",2,"Brooklyn",NA,2019-12-01,7.62,NA,"2019"
649652,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",2,"Brooklyn",NA,2019-06-01,8.19,NA,"2019"
179514,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",2,"Brooklyn",NA,2012-12-01,10.33,NA,"2012"
179648,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",1,"Bronx",NA,2009-12-01,10.14,NA,"2009"
649649,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",1,"Bronx",NA,2019-06-01,7.99,NA,"2019"
333995,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",208,"Canarsie - Flatlands",NA,2015-06-01,8.97,NA,"2015"
649706,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",208,"Canarsie - Flatlands",NA,2019-06-01,7.71,NA,"2019"
669795,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",208,"Canarsie - Flatlands",NA,2019-12-01,6.85,NA,"2019"
333941,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",2,"Brooklyn",NA,2015-06-01,9.46,NA,"2015"
742181,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",107,"Hunts Point - Mott Haven",NA,2021-06-01,8.97,NA,"2021"
333991,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",207,"East Flatbush - Flatbush",NA,2015-01-01,8.59,NA,"2015"
212807,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",207,"East Flatbush - Flatbush",NA,2014-06-01,8.74,NA,"2014"
649704,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",207,"East Flatbush - Flatbush",NA,2018-12-01,6.91,NA,"2018"
669799,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",207,"East Flatbush - Flatbush",NA,2020-01-01,5.97,NA,"2020"
171666,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",202,"Downtown - Heights - Slope",NA,2011-12-01,27.09,NA,"2011"
211761,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",202,"Downtown - Heights - Slope",NA,2013-12-01,22.67,NA,"2013"
549901,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",202,"Downtown - Heights - Slope",NA,2017-06-01,16.62,NA,"2017"
667341,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",202,"Downtown - Heights - Slope",NA,2020-06-01,12.96,NA,"2020"
171594,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",102,"Northeast Bronx",NA,2009-12-01,22.66,NA,"2009"
171662,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",102,"Northeast Bronx",NA,2011-12-01,22.15,NA,"2011"
549891,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",102,"Northeast Bronx",NA,2016-12-01,26.39,NA,"2016"
667317,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",102,"Northeast Bronx",NA,2020-06-01,13,NA,"2020"
171593,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",101,"Kingsbridge - Riverdale",NA,2009-12-01,21.38,NA,"2009"
171661,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",101,"Kingsbridge - Riverdale",NA,2011-12-01,21.85,NA,"2011"
211756,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",101,"Kingsbridge - Riverdale",NA,2013-12-01,17.1,NA,"2013"
549888,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",101,"Kingsbridge - Riverdale",NA,2016-12-01,24.27,NA,"2016"
667311,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",101,"Kingsbridge - Riverdale",NA,2020-06-01,12.22,NA,"2020"
221888,386,"Ozone (O3)","Mean","ppb","UHF34",302,"Central Harlem - Morningside Heights",NA,2012-06-01,31.71,NA,"2012"
221889,386,"Ozone (O3)","Mean","ppb","UHF34",302,"Central Harlem - Morningside Heights",NA,2013-06-01,28.4,NA,"2013"
177953,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",210,"Coney Island - Sheepshead Bay",NA,2013-06-01,9.71,NA,"2013"
667329,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",104,"Pelham - Throgs Neck",NA,2020-06-01,12.14,NA,"2020"
549906,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2016-12-01,26.17,NA,"2016"
667347,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2020-06-01,11.59,NA,"2020"
549909,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",204,"East New York",NA,2016-12-01,24.86,NA,"2016"
549375,386,"Ozone (O3)","Mean","ppb","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2017-06-01,29.39,NA,"2017"
605278,386,"Ozone (O3)","Mean","ppb","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2018-06-01,30.2,NA,"2018"
549376,386,"Ozone (O3)","Mean","ppb","UHF34",204,"East New York",NA,2017-06-01,30.9,NA,"2017"
605279,386,"Ozone (O3)","Mean","ppb","UHF34",204,"East New York",NA,2018-06-01,31.71,NA,"2018"
221894,386,"Ozone (O3)","Mean","ppb","UHF34",303,"East Harlem",NA,2012-06-01,32.25,NA,"2012"
743667,386,"Ozone (O3)","Mean","ppb","UHF34",303,"East Harlem",NA,2021-06-01,28.36,NA,"2021"
602849,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",204,"East New York",NA,2018-01-01,17.56,NA,"2018"
741041,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",204,"East New York",NA,2021-06-01,10.79,NA,"2021"
412576,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",204,"East New York",NA,2015-12-31,18.26,NA,"2015"
412573,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2015-12-31,20.2,NA,"2015"
172174,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",104,"Pelham - Throgs Neck",NA,2012-06-01,16.09,NA,"2012"
412564,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",104,"Pelham - Throgs Neck",NA,2015-12-31,17.92,NA,"2015"
602837,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",104,"Pelham - Throgs Neck",NA,2018-01-01,16.89,NA,"2018"
741029,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",104,"Pelham - Throgs Neck",NA,2021-06-01,12.32,NA,"2021"
178509,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",309,"Union Square - Lower East Side",NA,2010-12-01,11.44,NA,"2010"
178498,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",209,"Bensonhurst - Bay Ridge",NA,2010-12-01,9.78,NA,"2010"
178414,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",209,"Bensonhurst - Bay Ridge",NA,2008-12-01,9.91,NA,"2008"
333997,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",209,"Bensonhurst - Bay Ridge",NA,2015-01-01,8.13,NA,"2015"
212810,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",210,"Coney Island - Sheepshead Bay",NA,2014-06-01,7.99,NA,"2014"
177900,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",106,"High Bridge - Morrisania",NA,2012-06-01,11.03,NA,"2012"
410728,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",3,"Manhattan",NA,2015-12-31,8.97,NA,"2015"
605654,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",3,"Manhattan",NA,2018-01-01,8.46,NA,"2018"
179585,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",3,"Manhattan",NA,2012-06-01,11.85,NA,"2012"
177942,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",106,"High Bridge - Morrisania",NA,2013-06-01,10.95,NA,"2013"
410752,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",106,"High Bridge - Morrisania",NA,2015-12-31,8.16,NA,"2015"
605678,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",106,"High Bridge - Morrisania",NA,2018-01-01,7.68,NA,"2018"
743678,386,"Ozone (O3)","Mean","ppb","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2021-06-01,30.3,NA,"2021"
221835,386,"Ozone (O3)","Mean","ppb","UHF34",204,"East New York",NA,2013-06-01,31.51,NA,"2013"
221834,386,"Ozone (O3)","Mean","ppb","UHF34",204,"East New York",NA,2012-06-01,33.97,NA,"2012"
172209,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",201,"Greenpoint",NA,2013-06-01,18.89,NA,"2013"
172175,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",201,"Greenpoint",NA,2012-06-01,19.39,NA,"2012"
178489,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",107,"Hunts Point - Mott Haven",NA,2010-12-01,11.24,NA,"2010"
212800,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",107,"Hunts Point - Mott Haven",NA,2014-06-01,7.64,NA,"2014"
333970,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",107,"Hunts Point - Mott Haven",NA,2015-01-01,9.62,NA,"2015"
669820,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",107,"Hunts Point - Mott Haven",NA,2020-01-01,6.36,NA,"2020"
178497,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",208,"Canarsie - Flatlands",NA,2010-12-01,9.55,NA,"2010"
605651,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",2,"Brooklyn",NA,2018-01-01,7.19,NA,"2018"
179588,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",1,"Bronx",NA,2013-06-01,10.44,NA,"2013"
605648,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",1,"Bronx",NA,2018-01-01,7.25,NA,"2018"
179589,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",2,"Brooklyn",NA,2013-06-01,10.27,NA,"2013"
179584,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",2,"Brooklyn",NA,2012-06-01,10.42,NA,"2012"
177909,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",208,"Canarsie - Flatlands",NA,2012-06-01,9.95,NA,"2012"
221882,386,"Ozone (O3)","Mean","ppb","UHF34",301,"Washington Heights",NA,2012-06-01,32.66,NA,"2012"
221883,386,"Ozone (O3)","Mean","ppb","UHF34",301,"Washington Heights",NA,2013-06-01,29.34,NA,"2013"
743680,386,"Ozone (O3)","Mean","ppb","UHF34",201,"Greenpoint",NA,2021-06-01,27.79,NA,"2021"
221816,386,"Ozone (O3)","Mean","ppb","UHF34",201,"Greenpoint",NA,2012-06-01,32.73,NA,"2012"
221817,386,"Ozone (O3)","Mean","ppb","UHF34",201,"Greenpoint",NA,2013-06-01,29.77,NA,"2013"
221799,386,"Ozone (O3)","Mean","ppb","UHF34",102,"Northeast Bronx",NA,2013-06-01,31.68,NA,"2013"
221798,386,"Ozone (O3)","Mean","ppb","UHF34",102,"Northeast Bronx",NA,2012-06-01,35.09,NA,"2012"
743683,386,"Ozone (O3)","Mean","ppb","UHF34",102,"Northeast Bronx",NA,2021-06-01,30.37,NA,"2021"
221793,386,"Ozone (O3)","Mean","ppb","UHF34",101,"Kingsbridge - Riverdale",NA,2013-06-01,30.37,NA,"2013"
743684,386,"Ozone (O3)","Mean","ppb","UHF34",101,"Kingsbridge - Riverdale",NA,2021-06-01,29,NA,"2021"
221822,386,"Ozone (O3)","Mean","ppb","UHF34",202,"Downtown - Heights - Slope",NA,2012-06-01,30.66,NA,"2012"
221823,386,"Ozone (O3)","Mean","ppb","UHF34",202,"Downtown - Heights - Slope",NA,2013-06-01,28.04,NA,"2013"
743679,386,"Ozone (O3)","Mean","ppb","UHF34",202,"Downtown - Heights - Slope",NA,2021-06-01,28.7,NA,"2021"
171710,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",301,"Washington Heights",NA,2012-12-01,27.68,NA,"2012"
172628,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",301,"Washington Heights",NA,2009-12-01,25.21,NA,"2009"
336662,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",301,"Washington Heights",NA,2015-06-01,17.27,NA,"2015"
643457,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",201,"Greenpoint",NA,2019-06-01,19.22,NA,"2019"
338230,386,"Ozone (O3)","Mean","ppb","UHF34",302,"Central Harlem - Morningside Heights",NA,2015-06-01,28.98,NA,"2015"
338229,386,"Ozone (O3)","Mean","ppb","UHF34",301,"Washington Heights",NA,2015-06-01,28.95,NA,"2015"
171699,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",201,"Greenpoint",NA,2012-12-01,27.66,NA,"2012"
171581,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",405,"Ridgewood - Forest Hills",NA,2008-12-01,29.88,NA,"2008"
171579,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",402,"West Queens",NA,2008-12-01,31.11,NA,"2008"
211572,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",402,"West Queens",NA,2013-12-01,29.51,NA,"2013"
221810,386,"Ozone (O3)","Mean","ppb","UHF34",104,"Pelham - Throgs Neck",NA,2012-06-01,35.44,NA,"2012"
221811,386,"Ozone (O3)","Mean","ppb","UHF34",104,"Pelham - Throgs Neck",NA,2013-06-01,32.06,NA,"2013"
743681,386,"Ozone (O3)","Mean","ppb","UHF34",104,"Pelham - Throgs Neck",NA,2021-06-01,30.29,NA,"2021"
743682,386,"Ozone (O3)","Mean","ppb","UHF34",103,"Fordham - Bronx Pk",NA,2021-06-01,30,NA,"2021"
221900,386,"Ozone (O3)","Mean","ppb","UHF34",304,"Upper West Side",NA,2012-06-01,30.17,NA,"2012"
221901,386,"Ozone (O3)","Mean","ppb","UHF34",304,"Upper West Side",NA,2013-06-01,26.93,NA,"2013"
336671,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",304,"Upper West Side",NA,2015-06-01,19.79,NA,"2015"
643499,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",304,"Upper West Side",NA,2019-06-01,18.84,NA,"2019"
338231,386,"Ozone (O3)","Mean","ppb","UHF34",303,"East Harlem",NA,2015-06-01,29.58,NA,"2015"
650981,386,"Ozone (O3)","Mean","ppb","UHF34",303,"East Harlem",NA,2019-06-01,27.51,NA,"2019"
602911,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",305307,"Upper East Side-Gramercy",NA,2017-12-01,30.67,NA,"2017"
643525,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",305307,"Upper East Side-Gramercy",NA,2019-01-01,24.05,NA,"2019"
171586,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",305307,"Upper East Side-Gramercy",NA,2008-12-01,42.78,NA,"2008"
211580,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",306308,"Chelsea-Village",NA,2013-12-01,35.91,NA,"2013"
643528,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",306308,"Chelsea-Village",NA,2019-01-01,25.2,NA,"2019"
602914,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",306308,"Chelsea-Village",NA,2017-12-01,31.14,NA,"2017"
211579,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",305307,"Upper East Side-Gramercy",NA,2013-12-01,36.2,NA,"2013"
171580,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",403,"Flushing - Clearview",NA,2008-12-01,27.65,NA,"2008"
602893,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",403,"Flushing - Clearview",NA,2017-12-01,24.42,NA,"2017"
643507,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",403,"Flushing - Clearview",NA,2019-01-01,16.26,NA,"2019"
221915,386,"Ozone (O3)","Mean","ppb","UHF34",403,"Flushing - Clearview",NA,2009-06-01,26.29,NA,"2009"
336636,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2014-12-01,26.39,NA,"2014"
549905,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2017-01-01,20.08,NA,"2017"
669793,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",209,"Bensonhurst - Bay Ridge",NA,2020-01-01,5.93,NA,"2020"
649710,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",209,"Bensonhurst - Bay Ridge",NA,2018-12-01,6.85,NA,"2018"
178499,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",210,"Coney Island - Sheepshead Bay",NA,2010-12-01,9.44,NA,"2010"
179655,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",3,"Manhattan",NA,2010-12-01,11.94,NA,"2010"
742154,365,"Fine particles (PM 2.5)","Mean","mcg/m3","Borough",3,"Manhattan",NA,2021-06-01,9.36,NA,"2021"
173704,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",104,"Pelham - Throgs Neck",NA,2012-06-01,10.29,NA,"2012"
173738,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",104,"Pelham - Throgs Neck",NA,2013-06-01,10.26,NA,"2013"
410872,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",104,"Pelham - Throgs Neck",NA,2015-12-31,7.5,NA,"2015"
174149,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2009-12-01,9.93,NA,"2009"
334097,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",203,"Bedford Stuyvesant - Crown Heights",NA,2015-06-01,9.49,NA,"2015"
669690,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF34",204,"East New York",NA,2019-12-01,7.4,NA,"2019"
602890,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",402,"West Queens",NA,2017-12-01,26.84,NA,"2017"
643504,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",402,"West Queens",NA,2019-01-01,18.67,NA,"2019"
211574,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",405,"Ridgewood - Forest Hills",NA,2013-12-01,27.94,NA,"2013"
602896,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",405,"Ridgewood - Forest Hills",NA,2017-12-01,25.21,NA,"2017"
643510,375,"Nitrogen dioxide (NO2)","Mean","ppb","UHF34",405,"Ridgewood - Forest Hills",NA,2019-01-01,16.24,NA,"2019"
221909,386,"Ozone (O3)","Mean","ppb","UHF34",402,"West Queens",NA,2009-06-01,25.7,NA,"2009"
221813,386,"Ozone (O3)","Mean","ppb","UHF34",201,"Greenpoint",NA,2009-06-01,25.56,NA,"2009"
177951,365,"Fine particles (PM 2.5)","Mean","mcg/m3","UHF42",208,"Canarsie - Flatlands",NA,2013-06-01,9.85,NA,"2013"
